,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
21091,27,4,1,4,0,0,0,0,0,1,148,1,999,0,0,0
21092,31,7,1,4,0,0,0,0,0,1,20,12,999,0,0,0
21093,59,6,0,6,0,0,1,1,3,0,168,3,999,0,0,0
21094,46,3,0,5,1,0,0,0,0,0,209,2,999,0,0,0
21095,48,2,1,1,0,1,0,1,2,4,237,5,999,0,0,0
21096,41,0,0,0,1,0,0,0,1,2,105,3,999,0,0,0
21097,40,1,0,1,0,1,0,1,8,4,277,2,999,1,1,0
21098,29,3,0,3,0,0,1,1,0,2,837,1,999,0,0,1
21099,38,0,0,6,0,1,0,1,0,2,90,1,999,0,0,0
21100,50,8,0,4,0,1,0,1,2,3,77,2,999,0,0,0
21101,39,2,0,6,0,0,0,1,5,2,146,1,999,0,0,0
21102,32,4,1,1,0,1,0,1,0,3,491,2,999,0,0,0
21103,48,4,0,1,1,1,1,1,3,1,126,1,999,0,0,0
21104,30,1,2,1,0,0,0,1,0,0,159,2,11,1,2,0
21105,46,3,0,3,1,1,0,1,3,3,48,1,999,0,0,0
21106,25,3,0,3,0,0,0,0,0,4,483,1,999,0,0,0
21107,32,11,0,1,0,0,0,1,8,3,567,2,999,0,0,1
21108,32,2,0,1,0,0,1,1,0,3,142,1,999,1,1,0
21109,32,2,0,1,0,0,0,1,0,3,84,1,999,0,0,0
21110,47,3,0,2,1,1,0,0,0,0,21,1,999,0,0,0
21111,80,5,2,0,0,0,0,1,4,1,96,1,999,0,0,0
21112,29,4,1,4,0,0,0,1,3,4,198,1,999,0,0,0
21113,38,3,0,3,0,0,0,1,5,2,559,1,999,1,1,0
21114,38,4,0,4,0,1,0,1,7,4,119,5,999,0,0,0
21115,41,2,1,1,0,0,0,0,4,1,49,1,999,0,0,0
21116,31,11,1,5,0,2,2,1,9,2,708,2,6,2,2,1
21117,28,8,1,6,0,1,0,1,0,0,63,1,999,0,0,0
21118,32,3,1,1,0,1,1,1,5,2,126,1,999,0,0,0
21119,58,6,0,6,1,1,1,1,3,3,299,2,999,0,0,0
21120,30,3,1,6,0,0,0,1,7,4,166,1,999,0,0,0
21121,30,2,1,6,0,0,0,1,0,3,199,1,999,0,0,0
21122,36,3,0,5,1,0,0,0,0,1,127,1,999,0,0,0
21123,29,4,3,1,0,1,0,1,3,2,243,3,999,0,0,0
21124,40,1,0,1,0,1,0,1,8,4,151,2,999,0,0,0
21125,57,1,0,1,0,0,0,1,0,0,380,1,999,0,0,0
21126,26,3,1,3,0,1,1,1,2,0,151,2,999,0,0,0
21127,39,3,0,0,1,0,0,0,1,4,250,1,999,0,0,0
21128,58,4,2,6,0,0,0,1,0,3,181,1,999,0,0,0
21129,30,4,1,6,0,0,0,1,3,3,183,7,999,0,0,0
21130,49,6,0,1,0,1,0,0,1,0,26,18,999,0,0,0
21131,33,2,0,1,0,0,1,0,0,0,181,1,999,0,0,0
21132,47,4,2,1,0,1,0,1,5,0,182,1,999,1,1,1
21133,42,10,0,0,0,1,0,1,5,0,127,1,999,0,0,0
21134,58,5,0,1,0,0,0,1,5,3,477,1,999,0,0,1
21135,35,2,1,6,0,1,0,1,0,0,424,2,999,0,0,0
21136,39,2,0,1,0,0,0,1,0,3,76,1,999,0,0,0
21137,46,3,0,0,0,1,0,1,5,2,416,2,999,0,0,0
21138,47,4,2,4,1,0,0,0,0,2,348,3,999,0,0,0
21139,44,2,1,6,0,0,0,1,3,4,112,1,999,0,0,0
21140,33,2,0,1,0,1,0,0,0,3,41,1,999,0,0,0
21141,35,4,0,4,0,1,1,0,3,3,34,3,999,0,0,0
21142,49,8,0,6,0,0,0,1,5,3,40,3,999,0,0,0
21143,57,2,0,6,1,0,0,1,3,2,104,5,999,0,0,0
21144,44,1,0,3,0,1,0,1,0,0,50,5,999,0,0,0
21145,42,6,0,6,0,1,0,1,3,3,161,2,999,0,0,0
21146,37,4,0,4,0,0,0,1,5,1,91,1,999,0,0,0
21147,31,4,1,3,0,1,0,0,0,3,13,5,999,0,0,0
21148,30,3,0,3,0,1,1,0,0,3,645,2,999,0,0,0
21149,52,5,0,6,1,0,0,1,5,2,172,1,999,1,1,0
21150,39,6,0,1,0,0,0,1,5,4,163,2,999,1,1,0
21151,23,3,1,3,0,1,0,0,0,2,60,1,999,1,1,0
21152,50,2,0,1,0,0,0,1,2,2,140,3,999,0,0,1
21153,24,1,1,1,0,1,0,0,1,1,117,1,999,0,0,0
21154,48,2,1,4,0,1,0,1,5,2,530,1,999,0,0,0
21155,53,1,2,0,1,1,0,1,2,2,89,1,999,0,0,0
21156,29,2,1,6,0,1,0,0,2,3,122,12,999,0,0,0
21157,45,4,0,6,1,1,0,0,0,1,122,1,999,0,0,0
21158,35,4,0,6,0,1,1,0,0,4,231,2,999,0,0,1
21159,59,5,0,4,1,0,0,0,0,2,905,1,999,0,0,1
21160,31,1,0,1,0,0,0,0,0,2,232,1,999,0,0,0
21161,52,3,0,3,1,0,0,1,0,0,248,1,999,0,0,0
21162,39,3,2,3,0,1,0,0,0,1,182,6,999,0,0,0
21163,26,1,1,1,1,1,1,0,2,4,11,3,999,0,0,0
21164,38,3,1,2,0,1,0,0,0,4,331,6,999,0,0,0
21165,32,3,0,3,0,1,0,1,8,4,48,2,999,0,0,0
21166,33,3,1,0,0,0,1,1,0,4,328,2,999,1,1,0
21167,43,2,0,6,0,1,0,1,5,1,255,1,999,0,0,1
21168,64,6,0,1,0,1,0,1,8,4,693,2,999,0,0,1
21169,42,1,0,1,0,1,1,0,1,4,26,1,999,0,0,0
21170,44,2,1,6,0,1,0,1,2,2,153,1,999,0,0,0
21171,30,2,0,6,0,0,0,0,0,4,542,2,999,0,0,0
21172,42,3,2,1,1,1,0,1,0,2,175,1,999,1,1,0
21173,60,5,0,6,1,2,2,0,0,1,81,1,999,0,0,0
21174,40,3,0,0,1,1,1,1,2,3,181,1,999,0,0,0
21175,55,1,0,3,0,1,0,1,6,2,314,1,6,1,2,1
21176,36,3,0,0,0,0,0,0,1,1,881,1,999,0,0,0
21177,56,2,0,6,0,0,0,0,1,2,79,1,999,0,0,0
21178,35,4,0,4,0,0,0,0,1,3,159,1,999,0,0,0
21179,46,8,0,6,0,1,0,1,3,3,148,2,999,0,0,0
21180,29,4,1,3,0,0,0,1,0,3,141,1,999,0,0,0
21181,30,4,1,4,0,0,0,1,0,0,79,4,999,1,1,0
21182,49,0,1,6,0,0,1,1,6,0,334,3,999,0,0,0
21183,32,4,1,4,0,1,0,1,5,4,226,1,999,0,0,0
21184,37,2,0,1,0,1,0,1,0,4,22,6,999,0,0,0
21185,54,4,2,6,0,0,0,1,0,2,91,2,999,0,0,0
21186,35,2,0,6,0,1,0,0,0,0,60,3,999,0,0,0
21187,36,4,1,4,0,1,0,0,0,3,238,1,999,0,0,0
21188,31,4,1,4,0,1,0,1,4,4,401,2,999,0,0,1
21189,48,2,1,6,0,1,0,1,0,2,121,4,999,1,1,0
21190,45,2,1,6,0,0,0,1,5,4,27,3,999,0,0,0
21191,39,4,0,4,0,1,1,1,3,2,86,1,999,0,0,0
21192,37,3,1,4,0,1,0,0,0,1,213,2,999,0,0,0
21193,46,3,2,3,0,0,0,1,8,2,169,1,999,1,1,0
21194,54,2,2,5,0,0,0,1,2,1,109,2,999,0,0,0
21195,47,8,0,6,0,0,0,1,3,1,109,2,999,0,0,0
21196,36,2,2,1,0,0,0,0,0,1,138,4,999,0,0,0
21197,52,10,0,6,1,1,0,0,0,4,541,5,999,0,0,0
21198,41,2,0,6,0,0,0,0,0,4,254,1,999,0,0,0
21199,43,8,1,4,1,0,0,0,0,4,223,1,999,0,0,0
21200,48,2,0,1,0,1,0,1,3,3,62,1,999,0,0,0
21201,24,4,1,2,0,0,0,1,2,3,75,3,999,0,0,0
21202,50,6,0,3,0,1,0,1,8,4,329,1,999,0,0,0
21203,47,2,0,6,1,0,1,0,0,1,139,2,999,0,0,0
21204,28,8,1,6,0,0,0,0,0,1,518,2,999,0,0,0
21205,40,2,2,6,0,1,0,1,3,2,302,2,999,0,0,0
21206,47,6,2,0,0,0,0,0,0,4,241,2,999,0,0,0
21207,54,5,0,1,0,1,1,0,2,1,1992,2,999,0,0,0
21208,34,2,0,3,0,1,0,1,8,0,63,4,999,0,0,0
21209,32,4,0,4,0,1,0,1,3,0,92,5,999,0,0,0
21210,32,2,1,6,1,1,0,1,3,2,459,3,999,0,0,0
21211,47,3,0,4,0,1,0,1,2,4,175,1,999,0,0,1
21212,48,1,0,0,1,1,0,1,3,1,436,1,999,0,0,0
21213,48,2,1,6,0,1,0,0,0,3,225,1,999,0,0,0
21214,57,3,2,5,1,1,0,0,0,4,369,1,999,0,0,0
21215,30,2,1,6,0,1,0,1,0,1,359,2,999,0,0,0
21216,33,2,0,6,0,0,0,1,2,3,180,3,999,0,0,0
21217,34,4,1,4,1,1,0,1,2,2,409,2,999,0,0,0
21218,37,2,0,1,0,0,0,0,0,1,1106,4,999,0,0,0
21219,92,5,2,5,1,0,0,1,0,2,405,3,999,1,1,1
21220,44,3,0,2,0,0,0,1,3,0,67,2,999,0,0,0
21221,44,3,0,3,0,0,0,0,2,1,265,5,999,0,0,0
21222,54,3,0,0,1,1,1,1,2,3,71,5,999,0,0,0
21223,51,1,0,1,1,0,1,0,1,2,269,1,999,0,0,0
21224,22,11,1,3,0,0,0,1,4,4,438,1,999,1,1,1
21225,42,8,0,6,0,1,0,0,0,0,1002,5,999,0,0,0
21226,36,4,0,1,0,1,1,1,8,0,42,1,999,0,0,0
21227,53,4,0,4,0,1,0,1,5,3,322,1,999,0,0,0
21228,31,1,0,3,0,1,0,0,0,4,186,5,999,0,0,0
21229,48,3,0,3,1,1,0,1,2,3,122,1,999,0,0,0
21230,35,2,2,1,1,0,0,1,2,1,175,4,999,0,0,0
21231,46,3,1,2,1,1,0,1,2,0,169,1,999,0,0,0
21232,41,3,0,0,1,0,0,1,8,0,197,3,999,0,0,0
21233,28,2,0,1,0,1,0,1,2,3,119,3,999,0,0,0
21234,32,2,0,6,0,1,1,1,3,2,224,1,999,0,0,0
21235,32,2,2,6,0,1,0,1,2,3,151,1,999,0,0,0
21236,47,2,0,1,0,0,0,1,3,3,374,2,16,1,2,1
21237,42,3,2,3,0,0,0,1,8,0,20,2,999,0,0,0
21238,28,2,1,1,0,1,0,1,7,3,131,4,999,0,0,0
21239,46,2,0,1,0,0,0,1,3,3,16,17,999,0,0,0
21240,31,2,0,6,0,1,0,1,2,2,255,1,999,0,0,0
21241,37,3,1,3,1,1,0,0,0,0,248,2,999,0,0,0
21242,59,5,0,5,0,0,0,1,3,4,69,1,999,0,0,0
21243,25,3,1,0,0,1,0,1,0,4,64,2,999,0,0,0
21244,46,2,0,1,0,1,0,1,5,1,107,3,999,0,0,0
21245,47,1,0,5,0,1,0,1,2,3,43,3,999,0,0,0
21246,30,4,1,4,0,1,0,0,1,1,12,1,999,0,0,0
21247,40,1,1,1,1,1,0,0,0,3,381,7,999,0,0,0
21248,38,2,1,6,0,0,0,1,0,0,190,3,999,0,0,0
21249,42,2,2,6,0,0,0,0,1,2,104,1,999,0,0,0
21250,52,3,0,3,0,0,0,0,1,0,401,2,999,0,0,0
21251,63,5,2,6,0,1,1,1,2,3,146,1,999,1,1,0
21252,28,2,1,1,0,0,0,1,8,3,571,1,999,0,0,1
21253,35,3,0,3,0,0,0,1,8,1,381,1,999,1,1,0
21254,32,1,0,1,0,0,0,0,0,1,190,3,999,0,0,0
21255,32,10,0,6,0,1,0,1,3,4,19,9,999,0,0,0
21256,45,6,0,6,0,1,0,0,0,1,140,1,999,0,0,0
21257,30,6,1,6,0,1,0,1,0,1,876,1,999,0,0,0
21258,27,1,0,6,0,0,0,1,0,1,752,2,3,1,2,0
21259,33,8,0,3,0,1,0,0,0,2,48,1,999,0,0,0
21260,36,2,1,6,0,0,1,1,2,3,139,1,999,0,0,0
21261,53,6,2,6,0,0,0,0,1,4,23,3,999,0,0,0
21262,43,2,1,1,0,1,0,1,0,0,159,3,999,0,0,0
21263,52,4,0,4,0,1,0,0,0,2,133,2,999,0,0,0
21264,43,2,1,1,0,1,0,1,2,4,335,1,999,0,0,0
21265,29,7,0,0,0,0,0,0,6,3,805,1,999,0,0,1
21266,30,4,2,6,0,0,0,1,3,0,731,3,999,0,0,1
21267,50,3,2,3,0,0,0,0,2,2,79,3,999,0,0,0
21268,42,4,0,4,0,1,0,1,3,1,607,3,999,0,0,1
21269,43,0,0,0,0,1,0,1,2,2,317,1,999,0,0,0
21270,34,1,2,2,1,0,0,1,5,2,254,1,999,0,0,0
21271,64,2,0,1,0,1,0,1,4,4,427,1,999,1,1,1
21272,36,1,1,1,0,0,0,1,2,4,254,2,999,0,0,0
21273,45,2,0,1,0,1,1,0,1,0,523,1,999,0,0,0
21274,30,3,0,3,0,0,0,1,0,2,129,1,999,0,0,0
21275,50,1,1,0,0,1,0,0,1,1,355,2,999,0,0,0
21276,35,1,2,6,0,1,0,0,2,1,119,2,999,0,0,0
21277,44,3,0,2,0,0,0,1,3,1,67,4,999,0,0,0
21278,30,2,1,6,0,1,0,1,2,1,124,2,999,0,0,0
21279,31,3,2,3,0,0,0,0,0,3,475,2,999,0,0,0
21280,37,4,0,4,0,1,0,1,3,2,97,2,999,0,0,0
21281,41,3,0,0,0,0,1,0,0,2,99,2,999,0,0,0
21282,28,3,0,2,0,0,0,1,0,0,146,3,999,0,0,0
21283,42,3,0,3,0,0,0,1,0,1,632,5,10,1,2,0
21284,35,2,0,1,0,0,0,1,5,1,72,1,999,0,0,0
21285,37,4,1,6,0,1,0,0,0,1,370,1,999,0,0,0
21286,41,3,0,0,1,0,0,0,1,2,81,1,999,0,0,0
21287,51,2,0,6,1,1,0,1,3,0,204,5,999,0,0,0
21288,55,4,0,4,1,0,0,0,0,2,806,2,999,0,0,0
21289,33,1,1,6,1,0,0,0,1,0,747,2,999,0,0,1
21290,43,1,0,1,0,0,1,1,3,1,79,2,3,2,2,0
21291,33,2,1,6,0,0,0,0,0,3,342,1,999,0,0,0
21292,26,2,1,1,0,0,0,0,2,3,924,5,999,0,0,0
21293,35,10,0,3,0,0,0,1,2,1,291,2,999,0,0,0
21294,29,4,0,1,0,0,0,0,3,0,133,5,999,0,0,0
21295,39,3,0,5,0,0,0,1,8,4,79,1,999,0,0,0
21296,34,3,0,1,0,0,1,1,2,0,177,1,999,0,0,0
21297,53,2,0,1,0,1,0,1,0,4,358,1,999,1,1,0
21298,49,2,0,6,0,1,0,1,0,4,168,1,999,0,0,0
21299,33,11,2,4,0,0,0,1,3,0,1110,1,999,0,0,1
21300,35,1,1,1,1,1,1,0,2,1,1148,2,999,0,0,0
21301,32,1,0,1,0,0,0,1,4,0,217,1,999,0,0,0
21302,23,11,1,1,0,1,0,1,4,3,262,3,999,0,0,0
21303,36,2,0,1,0,1,0,0,0,4,31,3,999,0,0,0
21304,32,3,0,3,0,1,0,1,5,1,247,2,999,0,0,0
21305,53,5,0,1,1,0,0,0,0,2,264,2,999,0,0,0
21306,33,2,0,1,0,1,0,0,0,4,53,7,999,0,0,0
21307,42,10,0,2,0,0,0,0,0,0,204,1,999,0,0,0
21308,42,6,2,5,0,1,0,1,3,2,266,2,999,0,0,0
21309,36,2,0,1,0,0,0,1,5,0,64,1,999,0,0,0
21310,45,2,0,6,0,1,0,1,3,2,314,5,999,0,0,0
21311,35,8,0,3,0,0,1,0,1,1,227,1,999,0,0,0
21312,44,3,0,2,0,1,1,1,5,4,119,2,999,1,1,0
21313,38,3,2,3,0,0,1,1,2,4,83,2,999,0,0,0
21314,27,3,0,0,1,0,0,1,0,0,877,7,999,0,0,1
21315,49,4,0,4,0,0,0,1,5,1,267,1,999,0,0,0
21316,41,3,0,3,0,1,1,1,0,0,105,1,999,1,1,0
21317,30,10,1,3,0,1,0,1,5,1,108,5,999,0,0,0
21318,57,2,0,1,0,1,0,1,5,4,41,2,999,0,0,0
21319,30,2,1,6,0,0,0,0,0,4,386,1,999,0,0,0
21320,41,3,0,0,0,1,0,1,0,2,187,8,999,0,0,0
21321,33,2,1,6,0,1,0,1,1,1,257,3,999,0,0,1
21322,66,2,0,6,0,0,0,1,9,1,39,1,999,0,0,0
21323,59,5,0,3,1,1,0,1,3,1,464,2,999,0,0,0
21324,47,5,0,0,1,2,2,0,0,2,441,2,999,0,0,0
21325,80,5,2,5,0,1,1,1,5,4,186,2,3,1,2,1
21326,28,2,1,1,0,1,0,1,0,1,116,2,999,0,0,0
21327,32,2,1,1,0,1,0,1,2,2,192,2,999,0,0,0
21328,63,4,0,5,0,0,0,1,3,1,47,1,999,1,1,0
21329,42,1,0,2,0,0,0,1,5,3,324,7,999,1,1,0
21330,48,3,0,0,0,0,0,1,2,0,151,1,999,0,0,0
21331,52,1,0,1,0,1,0,1,0,1,108,2,999,0,0,0
21332,44,0,0,6,0,0,0,1,1,0,223,1,999,1,1,0
21333,46,2,2,6,1,0,0,1,2,3,642,1,999,0,0,0
21334,41,8,0,3,0,1,0,1,2,4,177,2,999,0,0,0
21335,33,3,0,2,0,1,0,1,2,1,376,1,999,0,0,0
21336,23,2,1,1,0,1,0,1,0,3,70,3,999,1,1,0
21337,33,2,0,6,0,0,0,1,3,2,787,9,999,0,0,0
21338,55,4,2,4,1,0,0,0,1,3,885,1,999,0,0,1
21339,31,2,2,6,0,1,0,0,0,1,204,2,999,0,0,0
21340,57,5,0,2,0,0,1,1,0,3,93,1,999,1,1,0
21341,59,1,2,1,0,0,0,0,0,2,231,1,999,0,0,0
21342,53,3,0,0,0,0,0,0,1,3,627,1,999,0,0,0
21343,51,2,2,6,0,1,0,1,2,0,438,2,999,0,0,0
21344,26,3,0,0,1,1,0,1,2,3,530,3,999,0,0,0
21345,33,2,0,6,0,0,0,1,0,4,89,6,999,0,0,0
21346,36,3,0,2,0,1,0,0,1,3,614,2,999,0,0,1
21347,41,3,0,4,0,0,0,0,0,3,53,3,999,0,0,0
21348,41,1,0,1,1,1,0,0,0,0,679,2,999,0,0,1
21349,29,2,1,1,0,0,0,1,0,2,131,1,999,1,1,0
21350,28,1,0,1,0,1,1,1,2,2,177,1,999,0,0,0
21351,39,3,0,0,1,0,0,0,0,2,169,3,999,0,0,0
21352,39,1,0,1,0,1,0,0,0,3,45,1,999,1,1,0
21353,35,6,0,6,0,1,0,1,3,1,284,1,999,0,0,0
21354,43,3,0,0,1,1,0,0,0,2,180,5,999,0,0,0
21355,39,7,0,4,0,1,0,0,1,4,136,6,999,0,0,0
21356,28,1,0,1,0,0,0,1,2,1,262,1,999,0,0,0
21357,29,2,1,6,0,1,0,0,2,3,109,3,999,0,0,0
21358,30,3,0,2,0,0,0,0,1,1,338,1,999,0,0,0
21359,39,2,2,1,0,0,0,0,2,0,210,3,999,0,0,0
21360,57,6,0,6,0,1,0,1,3,3,203,17,999,0,0,0
21361,40,3,2,3,0,0,0,0,0,4,25,1,999,0,0,0
21362,79,5,0,0,0,0,1,1,5,1,149,1,999,0,0,1
21363,24,1,1,1,0,1,0,1,2,3,355,1,11,2,2,1
21364,50,6,0,6,1,0,1,0,0,0,161,1,999,0,0,0
21365,47,2,1,5,1,1,1,0,0,1,410,2,999,0,0,0
21366,48,3,0,1,0,0,0,0,0,2,144,1,999,0,0,0
21367,43,10,0,1,0,1,0,1,2,3,810,1,999,0,0,0
21368,58,8,0,2,1,1,0,1,3,3,79,8,999,0,0,0
21369,32,3,1,1,0,0,0,1,0,2,329,1,999,0,0,1
21370,31,1,1,3,0,0,0,0,0,4,1044,5,999,0,0,1
21371,56,3,2,0,0,1,0,0,3,0,361,1,12,4,1,0
21372,47,2,0,5,0,1,0,1,3,4,251,2,999,0,0,0
21373,40,2,2,1,0,0,0,0,1,3,170,1,999,0,0,0
21374,34,2,0,2,0,1,0,1,8,0,599,1,999,0,0,0
21375,44,8,0,3,0,1,0,0,1,1,249,1,999,0,0,0
21376,34,3,0,5,0,1,0,0,2,3,15,25,999,0,0,0
21377,32,3,0,2,0,0,1,0,0,2,36,2,999,0,0,0
21378,29,4,0,5,0,1,0,1,2,4,166,1,999,0,0,0
21379,51,2,2,1,0,1,0,1,5,1,283,1,3,7,2,0
21380,29,2,1,6,0,1,0,1,3,4,65,1,999,0,0,0
21381,34,3,0,2,0,1,0,0,2,3,93,1,999,0,0,0
21382,42,8,0,1,0,0,0,0,0,1,83,1,999,0,0,0
21383,34,1,1,3,0,1,1,1,5,2,300,1,999,0,0,0
21384,33,3,1,4,0,0,0,1,8,1,221,2,999,0,0,0
21385,42,1,0,1,0,0,0,1,0,0,312,2,999,0,0,0
21386,52,1,0,1,1,1,0,1,0,0,930,1,999,0,0,1
21387,58,4,0,4,1,1,0,1,8,0,483,2,999,0,0,0
21388,43,3,0,3,0,1,0,1,0,3,83,1,999,0,0,0
21389,34,3,0,2,0,0,1,0,0,0,99,3,999,0,0,0
21390,29,1,1,1,0,1,0,1,0,2,240,3,999,1,1,0
21391,61,6,0,6,0,1,0,1,3,4,209,2,4,2,2,1
21392,32,2,1,6,0,0,0,0,5,0,1239,1,999,0,0,0
21393,45,2,0,5,1,1,0,1,2,3,418,2,999,0,0,0
21394,29,10,0,1,0,1,0,1,2,3,169,1,999,0,0,0
21395,25,3,1,2,1,1,0,1,0,4,109,5,999,0,0,0
21396,31,6,1,6,0,1,0,1,3,0,72,1,999,0,0,0
21397,54,5,2,4,0,1,0,0,0,1,139,3,999,1,1,0
21398,41,2,0,6,0,0,0,1,3,2,108,4,999,0,0,0
21399,52,4,0,4,1,1,0,1,3,3,31,9,999,0,0,0
21400,86,5,2,0,0,2,2,1,4,2,130,1,999,0,0,0
21401,34,3,0,0,0,0,0,0,2,0,252,4,999,0,0,0
21402,70,5,0,0,0,1,0,0,8,1,268,2,999,1,1,0
21403,51,1,0,1,0,1,0,0,0,4,57,2,999,0,0,0
21404,29,3,1,3,0,1,0,1,5,3,249,1,999,0,0,0
21405,48,10,1,6,0,0,0,1,2,1,149,2,999,0,0,0
21406,33,1,1,1,0,0,0,1,5,2,244,1,999,0,0,0
21407,48,3,0,2,1,0,0,1,8,4,576,1,999,1,1,0
21408,47,2,0,1,1,1,0,1,2,4,247,4,999,0,0,0
21409,50,2,0,6,0,0,0,1,5,1,99,1,999,0,0,0
21410,28,3,1,3,0,0,0,0,0,2,259,2,999,0,0,0
21411,30,2,1,6,0,0,0,1,2,0,64,3,999,0,0,0
21412,27,2,1,6,0,1,0,1,0,0,471,2,999,1,1,0
21413,51,2,0,6,0,1,1,1,5,4,175,3,999,1,1,0
21414,34,2,0,6,0,0,0,0,0,1,1167,1,999,0,0,0
21415,40,3,0,2,1,0,0,1,0,4,171,1,999,1,1,0
21416,30,2,1,6,0,0,0,1,2,0,171,4,999,0,0,0
21417,28,4,1,6,0,0,0,1,0,3,68,2,999,0,0,0
21418,34,7,0,6,0,1,0,0,9,0,113,5,999,0,0,0
21419,44,2,1,6,0,0,0,1,1,1,924,2,4,1,2,1
21420,30,4,1,6,0,1,0,1,3,0,96,2,999,0,0,0
21421,31,3,0,3,0,2,2,0,0,0,73,1,999,0,0,0
21422,45,4,2,4,0,0,0,0,0,3,87,7,999,0,0,0
21423,45,0,1,3,0,1,0,0,1,0,113,1,999,0,0,0
21424,31,1,1,1,0,0,0,0,0,4,76,3,999,0,0,0
21425,73,5,0,0,0,1,0,1,8,0,158,1,6,1,2,0
21426,33,2,0,1,0,1,1,0,0,4,230,1,999,0,0,0
21427,55,3,0,0,1,1,0,1,5,0,70,1,999,0,0,0
21428,31,2,0,6,0,0,0,1,3,0,119,9,999,0,0,0
21429,44,3,0,2,0,1,0,1,2,2,334,5,999,0,0,0
21430,37,3,0,0,0,0,1,1,0,4,269,1,999,0,0,0
21431,33,4,1,4,0,1,0,1,3,2,136,1,999,0,0,0
21432,30,8,1,6,0,1,0,1,8,3,152,2,999,0,0,1
21433,27,11,1,6,0,0,0,1,0,2,253,1,999,1,1,0
21434,26,3,0,3,0,1,0,1,8,3,77,3,999,0,0,0
21435,40,2,1,1,0,1,0,1,2,2,353,5,999,0,0,0
21436,47,3,1,0,1,0,0,1,0,1,343,4,999,1,1,0
21437,29,2,1,6,0,1,0,1,2,3,281,3,999,0,0,0
21438,31,10,2,0,0,0,0,1,5,1,290,1,5,1,2,0
21439,48,6,0,6,0,1,1,1,4,2,157,2,999,0,0,0
21440,31,4,0,6,0,1,0,1,3,0,314,3,999,0,0,0
21441,26,2,0,1,0,1,0,1,4,0,703,1,999,0,0,1
21442,55,2,0,1,0,1,1,0,0,0,437,1,999,0,0,0
21443,45,4,1,4,0,1,0,0,1,2,83,1,999,0,0,0
21444,32,4,0,6,0,1,0,0,1,4,562,2,999,0,0,0
21445,54,3,0,5,1,1,1,1,3,4,150,1,999,0,0,0
21446,57,8,0,6,1,1,0,1,3,0,932,2,999,0,0,1
21447,29,4,1,6,0,0,1,1,2,1,293,1,999,0,0,0
21448,38,4,0,6,0,1,0,1,0,1,55,1,999,1,1,0
21449,32,1,0,3,0,1,0,0,0,0,262,2,999,0,0,0
21450,41,6,0,6,0,1,0,0,1,4,248,1,999,0,0,0
21451,42,3,0,2,0,1,0,1,8,4,240,2,999,0,0,0
21452,36,2,0,1,0,1,0,0,0,0,133,1,999,0,0,0
21453,39,0,2,3,0,1,0,0,1,0,154,2,999,0,0,0
21454,26,2,1,6,0,0,0,1,2,3,184,1,999,0,0,0
21455,91,5,0,6,0,0,1,1,9,2,223,2,999,0,0,0
21456,30,4,1,4,1,1,1,1,3,0,74,2,999,0,0,0
21457,37,1,0,1,0,0,0,0,0,4,523,3,999,0,0,0
21458,35,4,0,6,0,0,0,1,5,1,90,2,999,1,1,0
21459,48,6,0,5,0,1,1,1,5,0,323,3,999,0,0,0
21460,33,4,0,4,0,1,0,1,3,0,422,5,999,0,0,0
21461,34,2,1,1,0,0,0,0,0,2,106,4,999,0,0,0
21462,29,1,1,1,0,1,1,1,0,3,10,10,999,0,0,0
21463,32,2,1,6,0,1,0,1,3,0,86,1,999,0,0,0
21464,33,2,0,6,0,0,0,0,4,2,167,1,999,0,0,0
21465,49,2,3,6,0,0,0,1,3,3,1532,1,999,0,0,1
21466,32,4,1,6,0,0,1,1,2,2,90,1,999,0,0,0
21467,32,0,0,0,0,1,1,1,0,4,340,1,999,0,0,0
21468,41,4,1,1,0,1,0,1,0,0,108,2,999,1,1,0
21469,60,2,0,6,0,0,0,1,8,4,246,3,999,0,0,0
21470,31,2,1,1,0,0,0,1,2,0,1017,6,999,0,0,1
21471,37,3,0,3,0,1,0,0,1,1,331,4,999,0,0,0
21472,35,4,0,4,0,1,0,1,0,0,90,1,999,1,1,0
21473,41,2,2,6,0,0,0,1,2,0,101,3,999,0,0,0
21474,48,0,0,4,0,1,0,1,2,2,496,2,6,2,2,1
21475,24,1,1,1,0,0,0,0,0,2,260,1,999,0,0,0
21476,44,2,0,1,0,1,0,0,0,4,43,5,999,0,0,0
21477,42,3,0,0,1,1,0,0,1,3,34,1,999,0,0,0
21478,35,3,0,3,1,1,0,1,0,3,282,1,999,0,0,0
21479,32,1,1,1,0,0,0,0,0,2,380,4,999,0,0,0
21480,42,3,1,0,0,0,0,1,0,3,128,1,999,0,0,0
21481,49,1,1,1,0,1,1,1,2,3,205,1,999,0,0,0
21482,45,3,2,3,0,0,0,1,8,4,200,3,999,0,0,0
21483,32,2,1,6,0,1,0,1,5,1,145,2,999,1,1,0
21484,32,2,0,6,0,1,1,1,3,4,131,1,999,0,0,0
21485,31,1,1,1,0,1,0,1,0,1,62,1,999,0,0,0
21486,34,6,0,6,0,0,0,1,8,0,163,1,999,0,0,1
21487,33,2,1,6,0,0,0,0,5,3,36,3,999,0,0,0
21488,48,2,1,1,0,0,0,1,8,0,223,2,999,0,0,0
